Archivo,Tiempo (segundos),Calidad
200-800-078.txt,5.19161,0
200-800-079.txt,5.18219,0
200-800-080.txt,5.17862,0
200-800-081.txt,5.27178,0
200-800-082.txt,5.18263,0
200-800-083.txt,5.18469,0
200-800-084.txt,5.19504,0
200-800-085.txt,5.18875,0
200-800-086.txt,5.17942,0
200-800-087.txt,5.17728,0
200-800-088.txt,5.17889,0
200-800-089.txt,5.15921,0
200-800-090.txt,5.18989,0
200-800-091.txt,5.17907,0
200-800-092.txt,5.17938,0
200-800-093.txt,5.17777,0
200-800-094.txt,5.17681,0
200-800-095.txt,5.18286,0
200-800-096.txt,5.2613,0
200-800-097.txt,5.19503,0
200-800-098.txt,5.18504,0
200-800-099.txt,5.18726,0
200-800-100.txt,5.18078,0
